Area: 1218, x: [98292, 50082], y: [98292, 51299]
Area: 3685552351, x: [96591, 38021], y: [17819, 84807]
Area: 3733228304, x: [96591, 38021], y: [16800, 84807]
Area: 3633169136, x: [96591, 38021], y: [16800, 83553]
Area: 3654524113, x: [96591, 38021], y: [16331, 83553]
Area: 3617122487, x: [96591, 38021], y: [16331, 83087]
Area: 3673861840, x: [96591, 38021], y: [15072, 83087]
Area: 3583537680, x: [96591, 38021], y: [15072, 81979]
Area: 3609517449, x: [96591, 38021], y: [14481, 81979]
Area: 3548016310, x: [96591, 38021], y: [14481, 81230]
Area: 3590664580, x: [96591, 38021], y: [13494, 81230]
Area: 3518701712, x: [96591, 38021], y: [13494, 80364]
Area: 3555244584, x: [96591, 38021], y: [12631, 80364]
Area: 3477496698, x: [96591, 38021], y: [12631, 79438]
Area: 3510506844, x: [96591, 38021], y: [11834, 79438]
Area: 3415747400, x: [96591, 38021], y: [11834, 78320]
Area: 3437509400, x: [96591, 38021], y: [11294, 78320]
Area: 3354770340, x: [96591, 38021], y: [11294, 77350]
Area: 3383599230, x: [96591, 38021], y: [10561, 77350]
Area: 3291115905, x: [96591, 38021], y: [10561, 76275]
Area: 3313227295, x: [96591, 38021], y: [9983, 76275]
Area: 3239782863, x: [96591, 38021], y: [9983, 75427]
Area: 3274721001, x: [96591, 38021], y: [9049, 75427]
Area: 3195056871, x: [96591, 38021], y: [9049, 74517]
Area: 3226517285, x: [96591, 38021], y: [8187, 74517]
Area: 3110706735, x: [96591, 38021], y: [8187, 73207]
Area: 3116582964, x: [96591, 38021], y: [8020, 73207]
Area: 3008525124, x: [96591, 38021], y: [8020, 71987]
Area: 3018341587, x: [96591, 38021], y: [7731, 71987]
Area: 2954006223, x: [96591, 38021], y: [7731, 71263]
Area: 2996125104, x: [96591, 38021], y: [6464, 71263]
Area: 2890855600, x: [96591, 38021], y: [6464, 70095]
Area: 2903621450, x: [96591, 38021], y: [6066, 70095]
Area: 2796891296, x: [96591, 38021], y: [6066, 68916]
Area: 2807859376, x: [96591, 38021], y: [5711, 68916]
Area: 2699801867, x: [96591, 38021], y: [5711, 67727]
Area: 2709070451, x: [96591, 38021], y: [5399, 67727]
Area: 2614594503, x: [96591, 38021], y: [5399, 66691]
Area: 2634807558, x: [96591, 38021], y: [4694, 66691]
Area: 2506793644, x: [96591, 38021], y: [4694, 65298]
Area: 2498664800, x: [96591, 38021], y: [4992, 65298]
Area: 2400194800, x: [96591, 38021], y: [4992, 64223]
Area: 2415837991, x: [96591, 38021], y: [4395, 64223]
Area: 2303818636, x: [96591, 38021], y: [4395, 63008]
Area: 2307616812, x: [96591, 38021], y: [4243, 63008]
Area: 2204093583, x: [96591, 38021], y: [4243, 61887]
Area: 2215573610, x: [96591, 38021], y: [3762, 61887]
Area: 2115595700, x: [96591, 38021], y: [3762, 60810]
Area: 2131844970, x: [96591, 38021], y: [3049, 60810]
Area: 2021183601, x: [96591, 38021], y: [3049, 59627]
Area: 2027752129, x: [96591, 38021], y: [2745, 59627]
Area: 1917388057, x: [96591, 38021], y: [2745, 58451]
Area: 1924906665, x: [96591, 38021], y: [2377, 58451]
Area: 1810058580, x: [96591, 38021], y: [2377, 57232]
Area: 1812594564, x: [96591, 38021], y: [2245, 57232]
Area: 1696170366, x: [96591, 38021], y: [2245, 55998]
Area: 1695990586, x: [96591, 38021], y: [2255, 55998]
Area: 1581842816, x: [96591, 38021], y: [2255, 54788]
Area: 1584391552, x: [96591, 38021], y: [2103, 54788]
Area: 1472044131, x: [96591, 38021], y: [2103, 53599]
Area: 1356073796, x: [96591, 38021], y: [1980, 52353]
Area: 1239606424, x: [96591, 38021], y: [1980, 51122]
Area: 1233003016, x: [96591, 38021], y: [2484, 51122]
Area: 1134566048, x: [96591, 38021], y: [2484, 50076]
Area: 23931160, x: [96591, 38021], y: [94607, 50076]
Area: 21225605, x: [96591, 38021], y: [94607, 48713]
Area: 1006991889, x: [96591, 38021], y: [2419, 48713]
Area: 892948386, x: [96591, 38021], y: [2419, 47502]
Area: 893441450, x: [96591, 38021], y: [2367, 47502]
Area: 780654125, x: [96591, 38021], y: [2367, 46305]
Area: 779088260, x: [96591, 38021], y: [2556, 46305]
Area: 662859764, x: [96591, 38021], y: [2556, 45069]
Area: 664530377, x: [96591, 38021], y: [2319, 45069]
Area: 551308504, x: [96591, 38021], y: [2319, 43868]
Area: 550232472, x: [96591, 38021], y: [2503, 43868]
Area: 431303976, x: [96591, 38021], y: [2503, 42604]
Area: 432367464, x: [96591, 38021], y: [2271, 42604]
Area: 316729918, x: [96591, 38021], y: [2271, 41378]
Area: 316410908, x: [96591, 38021], y: [2366, 41378]
Area: 209464398, x: [96591, 38021], y: [2366, 40243]
Area: 208206180, x: [96591, 38021], y: [2932, 40243]
Area: 106585080, x: [96591, 38021], y: [2932, 39158]
Area: 105782790, x: [96591, 38021], y: [3637, 39158]
Area: 2695695, x: [96591, 38021], y: [3637, 37993]
Area: 2686560, x: [96591, 38021], y: [3952, 37993]
Area: 122470080, x: [96591, 38021], y: [3952, 36700]
Area: 122648550, x: [96591, 38021], y: [3817, 36700]
Area: 233793000, x: [96591, 38021], y: [3817, 35502]
Area: 233163000, x: [96591, 38021], y: [4067, 35502]
Area: 334662925, x: [96591, 38021], y: [4067, 34405]
Area: 332633788, x: [96591, 38021], y: [4628, 34405]
Area: 440415596, x: [96591, 38021], y: [4628, 33233]
Area: 438801703, x: [96591, 38021], y: [4965, 33233]
Area: 531711481, x: [96591, 38021], y: [4965, 32219]
Area: 527411458, x: [96591, 38021], y: [5706, 32219]
Area: 641291616, x: [96591, 38021], y: [5706, 30966]
Area: 640254384, x: [96591, 38021], y: [5853, 30966]
Area: 722554657, x: [96591, 38021], y: [5853, 30059]
Area: 715045548, x: [96591, 38021], y: [6796, 30059]
Area: 831331368, x: [96591, 38021], y: [6796, 28764]
Area: 830414826, x: [96591, 38021], y: [6895, 28764]
Area: 938858499, x: [96591, 38021], y: [6895, 27555]
Area: 935561394, x: [96591, 38021], y: [7210, 27555]
Area: 1027624854, x: [96591, 38021], y: [7210, 26525]
Area: 1019956355, x: [96591, 38021], y: [7877, 26525]
Area: 1083653725, x: [96591, 38021], y: [7877, 25807]
Area: 1069178950, x: [96591, 38021], y: [9062, 25807]
Area: 1190933180, x: [96591, 38021], y: [9062, 24416]
Area: 1190266486, x: [96591, 38021], y: [9111, 24416]
Area: 1287807801, x: [96591, 38021], y: [9111, 23301]
Area: 1280035113, x: [96591, 38021], y: [9639, 23301]
Area: 1350119231, x: [96591, 38021], y: [9639, 22495]
Area: 1334778555, x: [96591, 38021], y: [10627, 22495]
Area: 1441976910, x: [96591, 38021], y: [10627, 21248]
Area: 1435971818, x: [96591, 38021], y: [10985, 21248]
Area: 1503601348, x: [96591, 38021], y: [10985, 20458]
Area: 1486318372, x: [96591, 38021], y: [11969, 20458]
Area: 1537769156, x: [96591, 38021], y: [11969, 19850]
Area: 1516253508, x: [96591, 38021], y: [13153, 19850]
Area: 1626643305, x: [96591, 38021], y: [13153, 18527]
Area: 1620560865, x: [96591, 38021], y: [13465, 18527]
Area: 1682656734, x: [96591, 38021], y: [13465, 17780]
Area: 1662515944, x: [96591, 38021], y: [14460, 17780]
Area: 1748261752, x: [96591, 38021], y: [14460, 16736]
Area: 1734106562, x: [96591, 38021], y: [15125, 16736]
Area: 1784860503, x: [96591, 38021], y: [15125, 16113]
Area: 1760672967, x: [96591, 38021], y: [16229, 16113]
Area: 1819980861, x: [96591, 38021], y: [16229, 15375]
Area: 1798035918, x: [96591, 38021], y: [17198, 15375]
Area: 1901883270, x: [96591, 38021], y: [17198, 14067]
Area: 1891151430, x: [96591, 38021], y: [17646, 14067]
Area: 1959281828, x: [96591, 38021], y: [17646, 13204]
Area: 1937590896, x: [96591, 38021], y: [18520, 13204]
Area: 1971786432, x: [96591, 38021], y: [18520, 12766]
Area: 1940847832, x: [96591, 38021], y: [19745, 12766]
Area: 2022305652, x: [96591, 38021], y: [19745, 11706]
Area: 2003410764, x: [96591, 38021], y: [20463, 11706]
Area: 2020920434, x: [96591, 38021], y: [20463, 11476]
Area: 1985109880, x: [96591, 38021], y: [21812, 11476]
Area: 2072602480, x: [96591, 38021], y: [21812, 10306]
Area: 2054309920, x: [96591, 38021], y: [22472, 10306]
Area: 2091888760, x: [96591, 38021], y: [22472, 9799]
Area: 2059968547, x: [96591, 38021], y: [23603, 9799]
Area: 2083179049, x: [96591, 38021], y: [23603, 9481]
Area: 2047873832, x: [96591, 38021], y: [24840, 9481]
Area: 2111517856, x: [96591, 38021], y: [24840, 8594]
Area: 2085591788, x: [96591, 38021], y: [25721, 8594]
Area: 2104939571, x: [96591, 38021], y: [25721, 8321]
Area: 2068169733, x: [96591, 38021], y: [26959, 8321]
Area: 2138847228, x: [96591, 38021], y: [26959, 7306]
Area: 2113291516, x: [96591, 38021], y: [27791, 7306]
Area: 2159663390, x: [96591, 38021], y: [27791, 6632]
Area: 2127425860, x: [96591, 38021], y: [28818, 6632]
Area: 2150672342, x: [96591, 38021], y: [28818, 6289]
Area: 2112973538, x: [96591, 38021], y: [30006, 6289]
Area: 2148730220, x: [96591, 38021], y: [30006, 5752]
Area: 2113394570, x: [96591, 38021], y: [31101, 5752]
Area: 2122301346, x: [96591, 38021], y: [31101, 5616]
Area: 2081567004, x: [96591, 38021], y: [32358, 5616]
Area: 2131541056, x: [96591, 38021], y: [32358, 4838]
Area: 2098257504, x: [96591, 38021], y: [33361, 4838]
Area: 2130631776, x: [96591, 38021], y: [33361, 4326]
Area: 2093094432, x: [96591, 38021], y: [34475, 4326]
Area: 2087628136, x: [96591, 38021], y: [34475, 4414]
Area: 2043702480, x: [96591, 38021], y: [35782, 4414]
Area: 2099586870, x: [96591, 38021], y: [35782, 3495]
Area: 2065163451, x: [96591, 38021], y: [36779, 3495]
Area: 2072460637, x: [96591, 38021], y: [36779, 3373]
Area: 2029738420, x: [96591, 38021], y: [38012, 3373]
Area: 2062426060, x: [96591, 38021], y: [38012, 2815]
Area: 2022888599, x: [96591, 38021], y: [39135, 2815]
Area: 1986977974, x: [96591, 38021], y: [39135, 3440]
Area: 1939289396, x: [96591, 38021], y: [40514, 3440]
Area: 1980282414, x: [96591, 38021], y: [40514, 2709]
Area: 1941685305, x: [96591, 38021], y: [41607, 2709]
Area: 1935691940, x: [96591, 38021], y: [41607, 2818]
Area: 1891792552, x: [96591, 38021], y: [42854, 2818]
Area: 1939941800, x: [96591, 38021], y: [42854, 1922]
Area: 1900015200, x: [96591, 38021], y: [43960, 1922]
Area: 1902015216, x: [96591, 38021], y: [43960, 1884]
Area: 1857601614, x: [96591, 38021], y: [45189, 1884]
Area: 1844545252, x: [96591, 38021], y: [45189, 2138]
Area: 1799762020, x: [96591, 38021], y: [46437, 2138]
Area: 1793442490, x: [96591, 38021], y: [46437, 2264]
Area: 1749710456, x: [96591, 38021], y: [47660, 2264]
Area: 1764781512, x: [96591, 38021], y: [47660, 1956]
Area: 1721358048, x: [96591, 38021], y: [48864, 1956]
Area: 1739351504, x: [96591, 38021], y: [48864, 1579]
Area: 1694963930, x: [96591, 38021], y: [50082, 1579]
Area: 1677429660, x: [96591, 38021], y: [50082, 1956]
Area: 1633537338, x: [96591, 38021], y: [51299, 1956]
Area: 1646536429, x: [96591, 38021], y: [51299, 1669]
Area: 1601676827, x: [96591, 38021], y: [52533, 1669]
Area: 1602249594, x: [96591, 38021], y: [52533, 1656]
Area: 1557483048, x: [96591, 38021], y: [53764, 1656]
Area: 1527803244, x: [96591, 38021], y: [53764, 2349]
Area: 1486315545, x: [96591, 38021], y: [54927, 2349]
Area: 1492815285, x: [96591, 38021], y: [54927, 2193]
Area: 1448244009, x: [96591, 38021], y: [56171, 2193]
Area: 1413926580, x: [96591, 38021], y: [56171, 3042]
Area: 1375308660, x: [96591, 38021], y: [57275, 3042]
Area: 1383958400, x: [96591, 38021], y: [57275, 2822]
Area: 1339500800, x: [96591, 38021], y: [58538, 2822]
Area: 1338130856, x: [96591, 38021], y: [58538, 2858]
Area: 1294773644, x: [96591, 38021], y: [59771, 2858]
Area: 1283874628, x: [96591, 38021], y: [59771, 3154]
Area: 1242625784, x: [96591, 38021], y: [60954, 3154]
Area: 1214151022, x: [96591, 38021], y: [60954, 3953]
Area: 1178310434, x: [96591, 38021], y: [62006, 3953]
Area: 1175508968, x: [96591, 38021], y: [62006, 4034]
Area: 1133669740, x: [96591, 38021], y: [63237, 4034]
Area: 1120728000, x: [96591, 38021], y: [63237, 4422]
Area: 1082155200, x: [96591, 38021], y: [64385, 4422]
Area: 1080577057, x: [96591, 38021], y: [64385, 4471]
Area: 1038168593, x: [96591, 38021], y: [65649, 4471]
Area: 1020159767, x: [96591, 38021], y: [65649, 5053]
Area: 984421371, x: [96591, 38021], y: [66733, 5053]
Area: 973403400, x: [96591, 38021], y: [66733, 5422]
Area: 935554800, x: [96591, 38021], y: [67894, 5422]
Area: 924706956, x: [96591, 38021], y: [67894, 5800]
Area: 887264992, x: [96591, 38021], y: [69056, 5800]
Area: 873139024, x: [96591, 38021], y: [69056, 6313]
Area: 838068870, x: [96591, 38021], y: [70162, 6313]
Area: 821259390, x: [96591, 38021], y: [70162, 6949]
Area: 788757032, x: [96591, 38021], y: [71208, 6949]
Area: 780329544, x: [96591, 38021], y: [71208, 7281]
Area: 743501826, x: [96591, 38021], y: [72406, 7281]
Area: 723258144, x: [96591, 38021], y: [72406, 8118]
Area: 695357712, x: [96591, 38021], y: [73339, 8118]
Area: 677685432, x: [96591, 38021], y: [73339, 8878]
Area: 649648904, x: [96591, 38021], y: [74301, 8878]
Area: 644477392, x: [96591, 38021], y: [74301, 9110]
Area: 607412208, x: [96591, 38021], y: [75583, 9110]
Area: 593756358, x: [96591, 38021], y: [75583, 9760]
Area: 564505188, x: [96591, 38021], y: [76618, 9760]
Area: 548885520, x: [96591, 38021], y: [76618, 10542]
Area: 522944400, x: [96591, 38021], y: [77562, 10542]
Area: 505493890, x: [96591, 38021], y: [77562, 11459]
Area: 483180970, x: [96591, 38021], y: [78402, 11459]
Area: 476268770, x: [96591, 38021], y: [78402, 11839]
Area: 443801850, x: [96591, 38021], y: [79642, 11839]
Area: 431055450, x: [96591, 38021], y: [79642, 12591]
Area: 406463673, x: [96591, 38021], y: [80609, 12591]
Area: 386069365, x: [96591, 38021], y: [80609, 13867]
Area: 373581230, x: [96591, 38021], y: [81126, 13867]
Area: 367209238, x: [96591, 38021], y: [81126, 14279]
Area: 337388030, x: [96591, 38021], y: [82382, 14279]
Area: 322169120, x: [96591, 38021], y: [82382, 15350]
Area: 307046896, x: [96591, 38021], y: [83049, 15350]
Area: 299056526, x: [96591, 38021], y: [83049, 15940]
Area: 274170112, x: [96591, 38021], y: [84176, 15940]
Area: 262623232, x: [96591, 38021], y: [84176, 16870]
Area: 245807392, x: [96591, 38021], y: [84971, 16870]
Area: 234046940, x: [96591, 38021], y: [84971, 17882]
Area: 219948940, x: [96591, 38021], y: [85671, 17882]
Area: 211714506, x: [96591, 38021], y: [85671, 18636]
Area: 192541752, x: [96591, 38021], y: [86660, 18636]
Area: 183722136, x: [96591, 38021], y: [86660, 19524]
Area: 168091326, x: [96591, 38021], y: [87505, 19524]
Area: 156114660, x: [96591, 38021], y: [87505, 20842]
Area: 151029380, x: [96591, 38021], y: [87801, 20842]
Area: 145649288, x: [96591, 38021], y: [87801, 21454]
Area: 125568872, x: [96591, 38021], y: [89013, 21454]
Area: 116625652, x: [96591, 38021], y: [89013, 22634]
Area: 109762604, x: [96591, 38021], y: [89459, 22634]
Area: 100618098, x: [96591, 38021], y: [89459, 23916]
Area: 96880008, x: [96591, 38021], y: [89724, 23916]
Area: 91667196, x: [96591, 38021], y: [89724, 24675]
Area: 77532723, x: [96591, 38021], y: [90783, 24675]
Area: 70585159, x: [96591, 38021], y: [90783, 25871]
Area: 66137893, x: [96591, 38021], y: [91149, 25871]
Area: 60732994, x: [96591, 38021], y: [91149, 26864]
Area: 52911236, x: [96591, 38021], y: [91850, 26864]
Area: 48724050, x: [96591, 38021], y: [91850, 27747]
Area: 39199125, x: [96591, 38021], y: [92777, 27747]
Area: 34083210, x: [96591, 38021], y: [92777, 29088]
Area: 33743718, x: [96591, 38021], y: [92815, 29088]
Area: 30884529, x: [96591, 38021], y: [92815, 29845]
Area: 20687810, x: [96591, 38021], y: [94062, 29845]
Area: 17715060, x: [96591, 38021], y: [94062, 31020]
Area: 15096312, x: [96591, 38021], y: [94436, 31020]
Area: 12409936, x: [96591, 38021], y: [94436, 32266]
Area: 11373856, x: [96591, 38021], y: [94616, 32266]
Area: 8933496, x: [96591, 38021], y: [94616, 33501]
Area: 8183010, x: [96591, 38021], y: [94782, 33501]
Area: 6376630, x: [96591, 38021], y: [94782, 34499]
Area: 3491293, x: [96591, 38021], y: [95601, 34499]
Area: 2234705, x: [96591, 38021], y: [95601, 35767]
Area: 2160290, x: [96591, 38021], y: [95634, 35767]
Area: 1012606, x: [96591, 38021], y: [95634, 36965]
Area: 785351, x: [96591, 38021], y: [95849, 36965]
Area: 552900, x: [96591, 38021], y: [97075, 39160]
Area: 1183885, x: [96591, 38021], y: [97075, 40461]
Area: 561430, x: [96591, 38021], y: [96820, 40461]
Area: 822020, x: [96591, 38021], y: [96820, 41594]
Area: 2759128, x: [96591, 38021], y: [97362, 41594]
Area: 3660052, x: [96591, 38021], y: [97362, 42761]
Area: 5727128, x: [96591, 38021], y: [97798, 42761]
Area: 7297528, x: [96591, 38021], y: [97798, 44061]
Area: 4132044, x: [96591, 38021], y: [97274, 44061]
Area: 4959684, x: [96591, 38021], y: [97274, 45271]
Area: 5162712, x: [96591, 38021], y: [97302, 45271]
Area: 5995752, x: [96591, 38021], y: [97302, 46441]
Area: 10239936, x: [96591, 38021], y: [97806, 46441]
Area: 11725888, x: [96591, 38021], y: [97806, 47663]
Area: 10539799, x: [96591, 38021], y: [97683, 47663]
Area: 11863422, x: [96591, 38021], y: [97683, 48874]
Area: 11092788, x: [96591, 38021], y: [97612, 48874]
Area: 12327364, x: [96591, 38021], y: [97612, 50082]
Area: 18590946, x: [96591, 39160], y: [98292, 50082]
Area: 20662280, x: [96591, 39160], y: [98292, 51299]
Area: 17615140, x: [96591, 39160], y: [98041, 51299]
Area: 19375203, x: [96591, 39160], y: [98041, 52512]
Area: 17933079, x: [96591, 39160], y: [97933, 52512]
Area: 19567510, x: [96591, 39160], y: [97933, 53729]
Area: 18955570, x: [96591, 39160], y: [97891, 53729]
Area: 20554499, x: [96591, 39160], y: [97891, 54958]
Area: 21455042, x: [96591, 39160], y: [97948, 54958]
Area: 23037112, x: [96591, 39160], y: [97948, 56123]
Area: 14368508, x: [96591, 39160], y: [97437, 56123]
Area: 15406930, x: [96591, 39160], y: [97437, 57349]
Area: 15352360, x: [96591, 39160], y: [97434, 57349]
Area: 16429304, x: [96591, 39160], y: [97434, 58625]
Area: 20789688, x: [96591, 39160], y: [97658, 58625]
Area: 22060608, x: [96591, 39160], y: [97658, 59815]
Area: 15781184, x: [96591, 39160], y: [97354, 59815]
Area: 16691872, x: [96591, 39160], y: [97354, 61007]
Area: 10443344, x: [96591, 39160], y: [97068, 61007]
Area: 10970100, x: [96591, 39160], y: [97068, 62109]
Area: 3396600, x: [96591, 39160], y: [96444, 62109]
Area: 3563544, x: [96591, 39160], y: [96444, 63237]
Area: 15048750, x: [96591, 39160], y: [95967, 63237]
Area: 15789375, x: [96591, 39160], y: [95967, 64422]
Area: 22635648, x: [96591, 39160], y: [95696, 64422]
Area: 23800448, x: [96591, 39160], y: [95696, 65722]
Area: 22578550, x: [96591, 39160], y: [95742, 65722]
Area: 23589200, x: [96591, 39160], y: [95742, 66911]
Area: 32414336, x: [96591, 39160], y: [95424, 66911]
Area: 33370928, x: [96591, 39160], y: [95424, 67730]
Area: 69227533, x: [96591, 39160], y: [94169, 67730]
Area: 72614887, x: [96591, 39160], y: [94169, 69128]
Area: 66710994, x: [96591, 39160], y: [94366, 69128]
Area: 68707716, x: [96591, 39160], y: [94366, 70025]
Area: 98863798, x: [96591, 39160], y: [93389, 70025]
Area: 103069337, x: [96591, 39160], y: [93389, 71338]
Area: 105482762, x: [96591, 39160], y: [93314, 71338]
Area: 107990432, x: [96591, 39160], y: [93314, 72103]
Area: 146699632, x: [96591, 39160], y: [92139, 72103]
Area: 151971984, x: [96591, 39160], y: [92139, 73287]
Area: 163985040, x: [96591, 39160], y: [91787, 73287]
Area: 169880775, x: [96591, 39160], y: [91787, 74514]
Area: 180699405, x: [96591, 39160], y: [91481, 74514]
Area: 185340193, x: [96591, 39160], y: [91481, 75422]
Area: 216127480, x: [96591, 39160], y: [90632, 75422]
Area: 223768200, x: [96591, 39160], y: [90632, 76704]
Area: 233680080, x: [96591, 39160], y: [90368, 76704]
Area: 239057616, x: [96591, 39160], y: [90368, 77568]
Area: 273779352, x: [96591, 39160], y: [89464, 77568]
Area: 280301472, x: [96591, 39160], y: [89464, 78483]
Area: 312311208, x: [96591, 39160], y: [88650, 78483]
Area: 318291534, x: [96591, 39160], y: [88650, 79236]
Area: 358889535, x: [96591, 39160], y: [87637, 79236]
Area: 371596680, x: [96591, 39160], y: [87637, 80655]
Area: 378733992, x: [96591, 39160], y: [87465, 80655]
Area: 382932412, x: [96591, 39160], y: [87465, 81115]
Area: 439405188, x: [96591, 39160], y: [86119, 81115]
